_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_utterance_make_sense,does_the_utterance_make_sense:confidence,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario:variance,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say:variance,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778011898,false,finalized,2,6/25/2018 17:07:29,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,can know about nearby grocery store 
1778011899,false,finalized,2,6/25/2018 16:47:40,Yes,1.0,4.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i m looking to rent a house but i want to be close to a grocery store
1778011900,false,finalized,2,6/25/2018 17:38:29,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is the closest grocery store 
1778011901,false,finalized,2,6/25/2018 17:16:10,Yes,1.0,4.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,does it have a huge variety 
1778011902,false,finalized,2,6/25/2018 17:32:40,Yes,1.0,1.0,0.0,3.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what might you say to or ask a customer service agent in this scenario
1778011903,false,finalized,2,6/25/2018 17:00:48,Yes,1.0,3.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what might you say to or ask a customer service agent in this scenario
1778011904,false,finalized,2,6/25/2018 17:30:35,Yes,1.0,2.0,1.0,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what might you say to or ask a customer service agent in this scenario
1778011905,false,finalized,2,6/25/2018 17:16:10,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,buenos dias
1778011906,false,finalized,4,6/25/2018 17:57:15,Yes,0.7358,2.5,1.5,4.75,2.278,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,buenos dias
1778011907,false,finalized,2,6/25/2018 17:06:24,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,buenos dias
1778011908,false,finalized,2,6/25/2018 17:22:58,Yes,1.0,3.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what is the price of the home 
1778011909,false,finalized,4,6/25/2018 17:51:45,Yes,0.7509,2.75,1.479,6.0,0.707,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a balcony 
1778011910,false,finalized,2,6/25/2018 16:38:30,Yes,1.0,5.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how big is the square grocery store
1778011911,false,finalized,2,6/25/2018 16:52:29,Yes,1.0,3.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,there are nearby grocery stores 
1778011912,false,finalized,2,6/25/2018 17:38:29,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many shops are there 
1778011913,false,finalized,2,6/25/2018 16:43:57,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what types of stores are there 
1778011914,false,finalized,2,6/25/2018 16:55:09,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,there s a grocery store nearby the house 
1778011915,false,finalized,2,6/25/2018 17:03:56,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,wich grocery stores there ir nearby the building 
1778011916,false,finalized,2,6/25/2018 16:48:29,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is the nearby grocery store 
1778011917,false,finalized,2,6/25/2018 16:59:59,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many grocery stores are near the property
1778011918,false,finalized,2,6/25/2018 17:31:42,Yes,1.0,4.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i can walk to the grocery store
1778011919,false,finalized,2,6/25/2018 17:19:28,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is the grocery store near the property well stocked 
1778011920,false,finalized,2,6/25/2018 17:34:34,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a grocery store near here 
1778011921,false,finalized,2,6/25/2018 16:42:05,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is the nearest grocery store
1778011922,false,finalized,2,6/25/2018 17:10:38,Yes,1.0,5.0,2.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i need that there is a grocery store nearby
1778011923,false,finalized,2,6/25/2018 16:53:23,Yes,1.0,5.5,1.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there any grocery store nearby 
1778011924,false,finalized,2,6/25/2018 17:16:01,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i would like to find nearby grocery store 
1778011925,false,finalized,2,6/25/2018 17:11:10,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,can you tell mewhere is the closest grocery store 
1778011926,false,finalized,2,6/25/2018 17:32:04,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the nearest grocery store 
1778011927,false,finalized,2,6/25/2018 17:06:11,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how to find the nearest grocery store 
1778011928,false,finalized,2,6/25/2018 17:32:51,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how to get to the grocery store 
1778011929,false,finalized,2,6/25/2018 17:02:42,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,are there any grocery stores nearby 
1778011930,false,finalized,2,6/25/2018 17:03:23,Yes,1.0,4.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where can i make grocery shopping 
1778011931,false,finalized,2,6/25/2018 17:07:27,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is the grocery store any good 
1778011932,false,finalized,2,6/25/2018 17:22:57,Yes,1.0,4.5,2.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,which is nearby grocery store 
1778011933,false,finalized,2,6/25/2018 16:53:16,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is the house from the nearest grocery store 
1778011934,false,finalized,2,6/25/2018 17:12:01,Yes,1.0,5.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what facilities are there for grocery shopping 
1778011935,false,finalized,2,6/25/2018 17:13:13,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about nearby grocery store
1778011936,false,finalized,2,6/25/2018 17:35:00,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about nearby grocery store
1778011937,false,finalized,2,6/25/2018 16:50:32,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about nearby grocery store
1778011938,false,finalized,2,6/25/2018 16:57:41,Yes,1.0,5.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,location is very important
1778011939,false,finalized,2,6/25/2018 17:05:09,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i want you to have grocery stores nearby
1778011940,false,finalized,2,6/25/2018 16:59:53,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how close is it from a grocery store 
1778011941,false,finalized,2,6/25/2018 17:16:57,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a grocery store nearby 
1778011942,false,finalized,2,6/25/2018 17:14:19,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i would be interested in having a nearby grocery store 
1778011943,false,finalized,2,6/25/2018 17:14:51,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i am looking for homes with a nearby grocery store 
1778011944,false,finalized,2,6/25/2018 17:02:52,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about other fees
1778011945,false,finalized,2,6/25/2018 17:36:51,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about other fees
1778011946,false,finalized,2,6/25/2018 17:40:35,Yes,1.0,2.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,you want to know about other fees
1778011947,false,finalized,2,6/25/2018 16:58:43,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there any grocery store on walking distance 
1778011948,false,finalized,2,6/25/2018 17:07:36,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,sir i want to know that is there any grocery store near this home 
1778011949,false,finalized,2,6/25/2018 17:42:05,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i want to know about grocery store 
1778011950,false,finalized,4,6/25/2018 17:08:15,No,0.5047,3.75,2.278,4.5,2.062,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,está buscando una casa de lujo
1778011951,false,finalized,2,6/25/2018 17:13:09,Yes,1.0,3.0,2.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,está buscando una casa de lujo
1778011952,false,finalized,2,6/25/2018 17:10:25,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,está buscando una casa de lujo
1778011953,false,finalized,2,6/25/2018 16:50:59,Yes,1.0,7.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,which are the nearby grocery stores
1778011954,false,finalized,2,6/25/2018 17:00:58,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many grocery stores are in this area
1778011955,false,finalized,2,6/25/2018 17:31:42,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what is available in the nearby grocery store 
1778011956,false,finalized,2,6/25/2018 16:42:59,Yes,1.0,2.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how much credit do i need 
1778011957,false,finalized,2,6/25/2018 17:26:33,Yes,1.0,1.5,0.5,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how much credit do i need 
1778011958,false,finalized,2,6/25/2018 16:44:19,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how much credit do i need 
1778011959,false,finalized,2,6/25/2018 16:39:22,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many kilometers is the grocery store 
1778011960,false,finalized,2,6/25/2018 16:54:42,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what is the store s schedule 
1778011961,false,finalized,2,6/25/2018 17:33:17,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what kind of items does the store sell 
1778011962,false,finalized,2,6/25/2018 16:59:53,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there any neraby grocery stores 
1778011963,false,finalized,2,6/25/2018 17:16:10,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there any stores in this area
1778011964,false,finalized,2,6/25/2018 17:34:20,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the nearest grocery store to this area
1778011965,false,finalized,2,6/25/2018 17:29:34,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the closest grocery store 
1778011966,false,finalized,2,6/25/2018 16:43:11,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what is the name of the nearest grocery store 
1778011967,false,finalized,2,6/25/2018 17:10:06,Yes,1.0,5.0,1.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where can i find a nearby grocery store 
1778011968,false,finalized,2,6/25/2018 17:07:27,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,are there shops nearby 
1778011969,false,finalized,2,6/25/2018 17:19:49,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many stores are there nearby 
1778011970,false,finalized,2,6/25/2018 17:03:49,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what kind of shops are nearby 
1778011971,false,finalized,2,6/25/2018 16:51:42,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,do you have a grocery store near this house 
1778011972,false,finalized,2,6/25/2018 17:31:19,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is this market 
1778011973,false,finalized,2,6/25/2018 17:29:39,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is it safe to shop from the market 
1778011974,false,finalized,2,6/25/2018 17:06:02,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the nearest grocery store 
1778011975,false,finalized,2,6/25/2018 17:19:25,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is the grocery store far away 
1778011976,false,finalized,2,6/25/2018 16:50:45,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,can i walk to the grocery store 
1778011977,false,finalized,2,6/25/2018 17:37:16,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a grocery store near by 
1778011978,false,finalized,2,6/25/2018 17:26:08,Yes,1.0,3.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is it 
1778011979,false,finalized,4,6/25/2018 17:05:58,Yes,0.7643,4.25,1.92,6.5,0.866,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,does it have everything one needs 
1778011980,false,finalized,2,6/25/2018 17:39:55,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,which supermarkets are the closest 
1778011981,false,finalized,2,6/25/2018 17:38:17,Yes,1.0,5.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how much time is left for the nearest grocery store 
1778011982,false,finalized,2,6/25/2018 17:05:46,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many meters away is the nearest grocery store 
1778011983,false,finalized,2,6/25/2018 17:29:54,Yes,1.0,3.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,in what place you are
1778011984,false,finalized,2,6/25/2018 17:08:15,Yes,1.0,4.0,1.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,there are point of sale
1778011985,false,finalized,2,6/25/2018 17:33:32,Yes,1.0,4.5,0.5,5.0,2.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what kind of products do you sell
1778011986,false,finalized,2,6/25/2018 17:43:00,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,from my house to which shops are closest 
1778011987,false,finalized,2,6/25/2018 17:05:31,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a pharmacy near the house 
1778011988,false,finalized,2,6/25/2018 17:30:03,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a market near the 
1778011989,false,finalized,4,6/25/2018 17:11:37,No,0.5187,4.75,1.639,4.75,1.639,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,queda alguna tienda de comestibles cerca 
1778011990,false,finalized,2,6/25/2018 17:20:26,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,habra alguna tienda de comestibles en este sector 
1778011991,false,finalized,2,6/25/2018 17:10:14,No,1.0,6.0,1.0,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,me urge una tienda habra alguna por aqui 
1778011992,false,finalized,2,6/25/2018 16:48:08,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how far is the first store 
1778011993,false,finalized,2,6/25/2018 17:19:19,Yes,1.0,4.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how soon he could buy the daily provisions
1778011994,false,finalized,3,6/25/2018 16:49:46,Yes,1.0,4.67,1.886,6.33,0.943,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how high quality does your products have 
1778011995,false,finalized,2,6/25/2018 17:13:08,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,which is the nearest grocery store
1778011996,false,finalized,2,6/25/2018 17:01:53,Yes,1.0,3.5,1.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,does the grocery store have very expensive products 
1778011997,false,finalized,2,6/25/2018 17:30:21,Yes,1.0,5.0,1.0,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the grocery store 
1778011998,false,finalized,2,6/25/2018 16:58:43,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there a nearby grocery store 
1778011999,false,finalized,2,6/25/2018 17:34:34,Yes,1.0,4.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,does the shop have cat food 
1778012000,false,finalized,2,6/25/2018 17:29:21,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is the store open all day 
1778012001,false,finalized,2,6/25/2018 17:07:39,Yes,1.0,5.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i want to know about nearby grocery store 
1778012002,false,finalized,2,6/25/2018 17:02:52,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,is there any grocery store nearby 
1778012003,false,finalized,2,6/25/2018 17:16:40,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,where is the nearest grocery store 
1778012004,false,finalized,2,6/25/2018 17:34:58,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i am close to the center of houston could help me to get the shop closer
1778012005,false,finalized,2,6/25/2018 16:59:53,Yes,1.0,5.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i am close to the center of houston could help me to get the shop closer
1778012006,false,finalized,2,6/25/2018 17:33:29,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,i am close to the center of houston could help me to get the shop closer
1778012007,false,finalized,2,6/25/2018 17:26:33,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,how many grocery stores are nearby 
1778012010,false,finalized,2,6/25/2018 16:50:19,Yes,1.0,6.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,what is the cheapest store 
1778012011,false,finalized,2,6/25/2018 16:56:10,Yes,1.0,4.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know about nearby grocery store ,do you have a phone number to ask about your schedule 
1778012012,false,finalized,2,6/25/2018 17:01:23,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i want to know how many homes you should view before making a decision 
1778012013,false,finalized,2,6/25/2018 17:22:03,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,where want to know how many homes you should view before making a decision 
1778012014,false,finalized,2,6/25/2018 16:59:05,Yes,1.0,6.0,0.0,4.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what want to know how many homes you should view before making a decision 
1778012015,false,finalized,2,6/25/2018 17:00:02,Yes,1.0,2.5,1.5,4.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what might you say to or ask a customer service agent in this scenario
1778012016,false,finalized,2,6/25/2018 17:28:29,Yes,1.0,1.5,0.5,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what might you say to or ask a customer service agent in this scenario
1778012017,false,finalized,2,6/25/2018 16:47:58,Yes,1.0,3.5,2.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what might you say to or ask a customer service agent in this scenario
1778012018,false,finalized,2,6/25/2018 16:59:57,Yes,1.0,3.5,2.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,buenos dias
1778012019,false,finalized,4,6/25/2018 17:15:20,Yes,0.7279,3.5,1.5,5.25,1.92,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,buenos dias
1778012020,false,finalized,2,6/25/2018 16:58:17,No,1.0,2.5,1.5,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,buenos dias
1778012021,false,finalized,2,6/25/2018 16:56:56,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes can you show me 
1778012022,false,finalized,2,6/25/2018 17:10:06,Yes,1.0,5.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,at which areas of the city are they located 
1778012023,false,finalized,2,6/25/2018 17:08:38,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,according to your experience how many homes should i see 
1778012024,false,finalized,2,6/25/2018 17:07:12,Yes,1.0,4.0,3.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many properties should i compare 
1778012025,false,finalized,2,6/25/2018 17:03:45,Yes,1.0,4.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,is it ok to just look like five houses 
1778012026,false,finalized,2,6/25/2018 17:05:20,Yes,1.0,4.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses should i view to make a good decision 
1778012027,false,finalized,2,6/25/2018 16:51:01,Yes,1.0,4.5,1.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses will i view 
1778012028,false,finalized,2,6/25/2018 16:51:47,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,will i see more than 5 houses before making the decision 
1778012029,false,finalized,2,6/25/2018 17:16:33,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses will i see before deciding 
1778012030,false,finalized,2,6/25/2018 17:35:48,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many homes we should view before making a decision 
1778012031,false,finalized,2,6/25/2018 16:49:42,Yes,1.0,4.5,1.5,5.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,in which neighborhood they are 
1778012032,false,finalized,2,6/25/2018 17:18:06,Yes,1.0,2.0,1.0,4.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how big they are 
1778012033,false,finalized,2,6/25/2018 17:09:41,Yes,1.0,4.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many viewing should i do per day 
1778012034,false,finalized,2,6/25/2018 17:07:13,Yes,1.0,4.5,0.5,4.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,can i view too many homes 
1778012035,false,finalized,2,6/25/2018 17:32:38,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses should i look at before buy 
1778012036,false,finalized,2,6/25/2018 16:46:54,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,i am just curious how many homes i can see before making decision 
1778012037,false,finalized,2,6/25/2018 17:28:19,Yes,1.0,6.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many home i can see before taking decision 
1778012038,false,finalized,2,6/25/2018 17:09:20,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,what do u think how many homes should i view before taking final decision 
1778012039,false,finalized,2,6/25/2018 17:27:00,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses should i look at before buying 
1778012040,false,finalized,2,6/25/2018 17:19:41,Yes,1.0,5.5,1.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses should i see before making an offer 
1778012041,false,finalized,2,6/25/2018 16:42:48,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know how many homes you should view before making a decision,how many houses should i see before making a decision 
