,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
1909,have water ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1908,this home have a back door ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1904,how much to buy the home ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1898,what other option do i have ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1895,cna u tell me about credit score ratings ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1892,can i keep my dog here ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1891,you are asking how much the rent is ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1888, how much do i have to pay to apply for a house ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1887, what percentage do i have to pay to give the initial ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1886,can i get a home with a base credit,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1885,what would i need to get a house,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1871,what are the entities and the paperwork for the credit process ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1870,how are the credits calculated ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1865,how do i look for my credit status ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1864,can you help me to know if the deductions that i have will grant me the credit for the purchase ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1860,what requirements do i need ,20,You want to know how much credit score you need to buy a home,,0.00966875097354,BAD
1543,ghkl56u6,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1709,is the condo fully furnished ,20,You are looking for a condo,,0.00966875097354,BAD
1498,está buscando una casa de lujo,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1345,we need a big space for the whole family,20,You are looking for a single family home,,0.00966875097354,BAD
1441,respondi,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1346,we need a multi family dwelling with parking areas,20,You are looking for a single family home,,0.00966875097354,BAD
1349,i do not need a multi family house,20,You are looking for a single family home,,0.00966875097354,BAD
1388,how calm is the urbanization ,20,You are looking for a single family home,,0.00966875097354,BAD
1350,i need single home ,20,You are looking for a single family home,,0.00966875097354,BAD
1327,how close is the next house ,20,You are looking for a single family home,,0.00966875097354,BAD
1326,i need a single family house,20,You are looking for a single family home,,0.00966875097354,BAD
1322,alla voy,20,You are looking for a single family home,,0.00966875097354,BAD
1321,donde estas,20,You are looking for a single family home,,0.00966875097354,BAD
1320,respondiny,20,You are looking for a single family home,,0.00966875097354,BAD
1356,i need a house just for my family,20,You are looking for a single family home,,0.00966875097354,BAD
1402,are there neighborhoods with single family homes ,20,You are looking for a single family home,,0.00966875097354,BAD
1531,there are point of sale,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1440,cristo viene,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1358,i don t want a multifamily home,20,You are looking for a single family home,,0.00966875097354,BAD
1532,what kind of products do you sell,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1417,me podria avisar si tiene alguna vivienda disponible ,20,You are looking for a single family home,,0.00966875097354,BAD
1418,necesito una vivienda tiene alguna para ofrecer ,20,You are looking for a single family home,,0.00966875097354,BAD
1412,the condition that is found,20,You are looking for a single family home,,0.00966875097354,BAD
1533,from my house to which shops are closest ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1442,bien bueno,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1536,queda alguna tienda de comestibles cerca ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1328,is this a densly populated area ,20,You are looking for a single family home,,0.00966875097354,BAD
1448,does it have a huge variety ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1499,está buscando una casa de lujo,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1497,está buscando una casa de lujo,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1485,location is very important,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1508,what kind of items does the store sell ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1481,what facilities are there for grocery shopping ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1411,the area where you are,20,You are looking for a single family home,,0.00966875097354,BAD
1338,is a family housing ,20,You are looking for a single family home,,0.00966875097354,BAD
1517,what kind of shops are nearby ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1519,how far is this market ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1520,is it safe to shop from the market ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1416,tienen disponibles viviendas a buen precio ,20,You are looking for a single family home,,0.00966875097354,BAD
1525,how far is it ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1339,for many people is that house ,20,You are looking for a single family home,,0.00966875097354,BAD
1460,what types of stores are there ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1413,i need a small house,20,You are looking for a single family home,,0.00966875097354,BAD
1342,can you show me some single family home ,20,You are looking for a single family home,,0.00966875097354,BAD
1526,does it have everything one needs ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1527,which supermarkets are the closest ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1343,whats the range of price for a single family home ,20,You are looking for a single family home,,0.00966875097354,BAD
1344,my family group is numerous what options have in stock,20,You are looking for a single family home,,0.00966875097354,BAD
1530,in what place you are,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1415,where is it cheaper ,20,You are looking for a single family home,,0.00966875097354,BAD
1537,habra alguna tienda de comestibles en este sector ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1319,alla vamos,20,You want to know how much deposit will be,,0.00966875097354,BAD
1365,location is very important,20,You are looking for a single family home,,0.00966875097354,BAD
1305,will it be expensive ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1423,ghl l jk ñtulr6,20,You are looking for a single family home,,0.00966875097354,BAD
1380,i need to relocate to a place with my husband and child,20,You are looking for a single family home,,0.00966875097354,BAD
1392,how can we find a single family home ,20,You are looking for a single family home,,0.00966875097354,BAD
1400,can i live in this apartment with my family ,20,You are looking for a single family home,,0.00966875097354,BAD
1393,who can help us find a single family house ,20,You are looking for a single family home,,0.00966875097354,BAD
1369,any single family homes readily available ,20,You are looking for a single family home,,0.00966875097354,BAD
1542,fghjtkttyjygnd,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1370,i am interested in purchasing a single family home ,20,You are looking for a single family home,,0.00966875097354,BAD
1424,rtujfxbaedj,20,You are looking for a single family home,,0.00966875097354,BAD
1379,está buscando una casa de lujo,20,You are looking for a single family home,,0.00966875097354,BAD
1378,está buscando una casa de lujo,20,You are looking for a single family home,,0.00966875097354,BAD
1377,está buscando una casa de lujo,20,You are looking for a single family home,,0.00966875097354,BAD
1538,me urge una tienda habra alguna por aqui ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1541,how high quality does your products have ,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1394,how do we find a single family house ,20,You are looking for a single family home,,0.00966875097354,BAD
1414,i can buy a small house for my family but in the city,20,You are looking for a single family home,,0.00966875097354,BAD
1301,what are your deposit values ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1540,how soon he could buy the daily provisions,20,You want to know about nearby grocery store ,,0.00966875097354,BAD
1381,show me a single family apartment,20,You are looking for a single family home,,0.00966875097354,BAD
1306,yeah right,20,You want to know how much deposit will be,,0.00966875097354,BAD
1302,how much i need to deposit in case i accept ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1308,tell me how much the deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1318,vomo estas,20,You want to know how much deposit will be,,0.00966875097354,BAD
1317,servidoras,20,You want to know how much deposit will be,,0.00966875097354,BAD
1419,what type of single family dwelling do they have ,20,You are looking for a single family home,,0.00966875097354,BAD
1367,cheap maintenance,20,You are looking for a single family home,,0.00966875097354,BAD
1316,is deposit big or not ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1420,i am interested in the best of the rooms by some members of my family,20,You are looking for a single family home,,0.00966875097354,BAD
1422,fyulbmhylk,20,You are looking for a single family home,,0.00966875097354,BAD
1307,it will take time ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1314,what would be the amount of money i must pay as deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1368,what are your single family home options ,20,You are looking for a single family home,,0.00966875097354,BAD
1406,i need at least two bedrooms and two bathrooms ,20,You are looking for a single family home,,0.00966875097354,BAD
1427,are large family dwellings ,20,You are looking for a single family home,,0.00966875097354,BAD
1403,how expensive are single family homes ,20,You are looking for a single family home,,0.00966875097354,BAD
1391,can u help me find a single family home,20,You are looking for a single family home,,0.00966875097354,BAD
1439,has a big yard ,20,You are looking for a single family home,,0.00966875097354,BAD
1382,shortlist single family apartments for me,20,You are looking for a single family home,,0.00966875097354,BAD
1309,do you know anything about how much the deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1438,how bathroom haved ,20,You are looking for a single family home,,0.00966875097354,BAD
1311,how much deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
3279,i need a bigger house how many rooms do you have ,21,You are looking to move in the next two year,,0.150860704933,
2024,how many people can inhabit the apartment ,21,You want to know how big the apartment is,,0.150860704933,
3477,the apartment has parking ,21,You want to know the parking situation of the apartment,,0.150860704933,
461,how many elevators are there ,21,You want to know the amenties that are in the building,,0.150860704933,
1459,how many shops are there ,21,You want to know about nearby grocery store ,,0.150860704933,
2582,i would ask how many rooms the apartment has,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2607,how many rooms does the apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2018,how many meters does the department have what size is it ,21,You want to know how big the apartment is,,0.150860704933,
2614,how many kitchenes ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2353,you sun rent the rooms ,21,You want to know what service the real estate agent provides,,0.150860704933,
2544,how many rooms do the apartment has ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2551,does the apartment have several rooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2550,how many rooms does the department have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2547,how many rooms does it have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
3456,does the apartment include parking ,21,You want to know the parking situation of the apartment,,0.150860704933,
2596,how many rooms does it have,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1984, how many bathroom have the apartment ,21,You want to know how big the apartment is,,0.150860704933,
1985, how many rooms have the aparment ,21,You want to know how big the apartment is,,0.150860704933,
2593,what size are the rooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
3441,how many parking positions correspond to that apartment ,21,You want to know the parking situation of the apartment,,0.150860704933,
1988,how many meters does the apartment has ,21,You want to know how big the apartment is,,0.150860704933,
2327,how many services will covers ,21,You want to know what service the real estate agent provides,,0.150860704933,
2616,for how many rooms the apartment is composed,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1437,how many room haved ,21,You are looking for a single family home,,0.150860704933,
1980,i would ask you how many rooms you have,21,You want to know how big the apartment is,,0.150860704933,
1926,how many kitchens the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
1999,how many square meters is the apartment ,21,You want to know how big the apartment is,,0.150860704933,
2572,how many rooms are in the apartment ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2000,what are the rooms that the apartment has ,21,You want to know how big the apartment is,,0.150860704933,
2002,how many rooms in the apartment ,21,You want to know how big the apartment is,*,0.150860704933,
2828,how many fees,21,You want to know how much your down payment should be,,0.150860704933,
2737,how many families live in the charity ,21,You want to know how safe the neighborhood is,,0.150860704933,
2567,are the rooms large ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2566,does the apartment have several rooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2565,how many rooms does the department have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2005,how many feet does the department have ,21,You want to know how big the apartment is,,0.150860704933,
2595,how many rooms does the apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1975,how many square feet are here ,21,You want to know how big the apartment is,,0.150860704933,
2009,how many rooms does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2010,how many rooms does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2558,are all the rooms spacious how many are there ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2011,how many bathrooms does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2557,the apartment has enough rooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2012,how many square meters does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2539,how many rooms are there,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2598,what are the rooms that the apartment has ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1862,how many parts the payment,21,You want to know how much credit score you need to buy a home,,0.150860704933,
2617,how many rooms does the apartment have,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1169,how many fees does the total amount cancel ,21,"You want to know about other fees, beside downpayment",,0.150860704933,
2618,i need a apatemento with after rooms how many does this have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2035,how many square meters does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2619,how many rooms have bathrooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2038,how many square foot is the apartment ,21,You want to know how big the apartment is,,0.150860704933,
1172,how many fees are,21,"You want to know about other fees, beside downpayment",,0.150860704933,
2620,the rooms have light input ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2792,how many i have to pay,21,You want to know how much your down payment should be,,0.150860704933,
812,how many rooms does the house have,21,You are looking for an luxury home,,0.150860704933,
2608,each room has its bathroom ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2621,how many square meters has the largest room ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2622,how many rooms does the apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2436,how many days does the lease have ,21,You want to know the duration of the lease term,,0.150860704933,
2623,how many apartment bedrooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1282,how many mounth represent the deposit,21,You want to know how much deposit will be,,0.150860704933,
1937,how many rooms and bathrooms does this department have ,21,You want to know how big the apartment is,,0.150860704933,
3575,how many floor in this apartment ,21,Your want to know if an apartment allows pet ,,0.150860704933,
2496,how long does the apartment lease,21,You want to know the duration of the lease term,,0.150860704933,
2464, how many rooms apartment have ,21,You want to know the duration of the lease term,,0.150860704933,
380,how many stars is the place,21,You want to know the amenties that are in the building,,0.150860704933,
2605,the rooms have bathrooms ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1920,how many square feet does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2627,does the room come with its on bathroom,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2634,how many bathrooms does this apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2633,how many ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
366,does the apartment have concierge ,21,You want to know the amenties that are in the building,,0.150860704933,
2609,are the rooms furnished ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2610,how much capacity has the rooms of the apartment ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1958,how many rooms does the apartment have ,21,You want to know how big the apartment is,,0.150860704933,
2600,excluding the suite how many more bedrooms the apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1960,how many square feet is the apartment ,21,You want to know how big the apartment is,,0.150860704933,
2522,how many rooms does the apartment have in total ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
1336,how many bathrooms are there ,21,You are looking for a single family home,,0.150860704933,
2529,how many rooms does the apartment have ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2535,excuse me i d love to know how many rooms this department has,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2528,does the apartment have suit ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
2530,rooms available ,21,You want to know how many bedrooms the apartment has,,0.150860704933,
3393,does the apartment i m buying have parking ,21,You want to know the parking situation of the apartment,,0.150860704933,
3209,how many rooms do you own ,21,You are looking to buy an affordable home,,0.150860704933,
614,how many credits do i need ,22,You want to know how your credit score affects home buying,,0.957762233066,
2786,how much credit do i need ,22,You want to know how much your down payment should be,,0.957762233066,
1884,how much credit do i need to purchase home,22,You want to know how much credit score you need to buy a home,,0.957762233066,
1505,how much credit do i need ,22,You want to know about nearby grocery store ,,0.957762233066,
624,how much credit do i need ,22,You want to know how your credit score affects home buying,,0.957762233066,
625,how much credit do i need ,22,You want to know how your credit score affects home buying,,0.957762233066,
2785,how much credit do i need ,22,You want to know how much your down payment should be,,0.957762233066,
2784,how much credit do i need ,22,You want to know how much your down payment should be,,0.957762233066,
1384,how much credit do i need ,22,You are looking for a single family home,,0.957762233066,
626,how much credit do i need ,22,You want to know how your credit score affects home buying,,0.957762233066,
2185,how much credit do i need ,22,You want to know which neighborhoods the real estate agent covers,,0.957762233066,
2718,how much credit do i need ,22,You want to know how safe the neighborhood is,,0.957762233066,
1383,how much credit do i need ,22,You are looking for a single family home,,0.957762233066,
3266,how much credit do i need ,22,You are looking to move in the next two year,,0.957762233066,
200,how much credit do i need ,22,You want to know what happens during closing process,,0.957762233066,
1638,how much credit do i need ,22,You want to know how many homes you should view before making a decision,,0.957762233066,
1639,how much credit do i need ,22,You want to know how many homes you should view before making a decision,,0.957762233066,
199,how much credit do i need ,22,You want to know what happens during closing process,,0.957762233066,
198,how much credit do i need ,22,You want to know what happens during closing process,,0.957762233066,
2184,how much credit do i need ,22,You want to know which neighborhoods the real estate agent covers,,0.957762233066,
2304,how much credit do i need ,22,You want to know what service the real estate agent provides,*,0.957762233066,
2306,how much credit do i need ,22,You want to know what service the real estate agent provides,,0.957762233066,
1640,how much credit do i need ,22,You want to know how many homes you should view before making a decision,,0.957762233066,
1503,how much credit do i need ,22,You want to know about nearby grocery store ,,0.957762233066,
920,how much credit do i need ,22,You want to know how long it usually takes to buy a home,,0.957762233066,
919,how much credit do i need ,22,You want to know how long it usually takes to buy a home,,0.957762233066,
918,how much credit do i need ,22,You want to know how long it usually takes to buy a home,,0.957762233066,
2186,how much credit do i need ,22,You want to know which neighborhoods the real estate agent covers,,0.957762233066,
2305,how much credit do i need ,22,You want to know what service the real estate agent provides,,0.957762233066,
2719,how much credit do i need ,22,You want to know how safe the neighborhood is,,0.957762233066,
63,how much credit do i need ,22,You want to know how much a real estate agent charge,,0.957762233066,
1840,how much credit do i need ,22,You want to know how much credit score you need to buy a home,,0.957762233066,
1143,how much credit do i need ,22,"You want to know about other fees, beside downpayment",,0.957762233066,
1841,how much credit do i need ,22,You want to know how much credit score you need to buy a home,,0.957762233066,
1144,how much credit do i need ,22,"You want to know about other fees, beside downpayment",,0.957762233066,
1848,how much credit do i have to borrow 500 000 dollars a home ,22,You want to know how much credit score you need to buy a home,,0.957762233066,
3399,how much credit do i need ,22,You want to know the parking situation of the apartment,,0.957762233066,
1145,how much credit do i need ,22,"You want to know about other fees, beside downpayment",,0.957762233066,
320,how much credit do i need ,22,You are looking to move immediately,,0.957762233066,
2919,how much credit do i need ,22,You want a real estate agent to repeat what they just said,,0.957762233066,
3041,how much credit do i need ,22,You want to know the subletting policy ,,0.957762233066,
3040,how much credit do i need ,22,You want to know the subletting policy ,,0.957762233066,
3039,how much credit do i need ,22,You want to know the subletting policy ,,0.957762233066,
1385,how much credit do i need ,22,You are looking for a single family home,,0.957762233066,
319,how much credit do i need ,22,You are looking to move immediately,,0.957762233066,
2920,how much credit do i need ,22,You want a real estate agent to repeat what they just said,,0.957762233066,
318,how much credit do i need ,22,You are looking to move immediately,,0.957762233066,
1839,how much credit do i need ,22,You want to know how much credit score you need to buy a home,,0.957762233066,
1812,how much credit do i need to buy a house ,22,You want to know how much credit score you need to buy a home,,0.957762233066,
64,how much credit do i need ,22,You want to know how much a real estate agent charge,,0.957762233066,
3264,how much credit do i need ,22,You are looking to move in the next two year,,0.957762233066,
65,how much credit do i need ,22,You want to know how much a real estate agent charge,,0.957762233066,
3401,how much credit do i need ,22,You want to know the parking situation of the apartment,,0.957762233066,
2921,how much credit do i need ,22,You want a real estate agent to repeat what they just said,,0.957762233066,
2720,how much credit do i need ,22,You want to know how safe the neighborhood is,,0.957762233066,
785,how much credit do i need ,22,You are looking for an luxury home,,0.957762233066,
784,how much credit do i need ,22,You are looking for an luxury home,,0.957762233066,
783,how much credit do i need ,22,You are looking for an luxury home,,0.957762233066,
3265,how much credit do i need ,22,You are looking to move in the next two year,,0.957762233066,
3400,how much credit do i need ,22,You want to know the parking situation of the apartment,,0.957762233066,
1504,how much credit do i need ,22,You want to know about nearby grocery store ,,0.957762233066,
3252,i want to move in 2 years,23,You are looking to move in the next two year,,0.177556265666,
3251,i need to find a house in maximum two years,23,You are looking to move in the next two year,,0.177556265666,
3255,i m interested to move in during the next 2 years,23,You are looking to move in the next two year,,0.177556265666,
357,we need to move asap,23,You are looking to move immediately,,0.177556265666,
3263,i will move in the next two years,23,You are looking to move in the next two year,,0.177556265666,
3254,can i move in 2 years or less ,23,You are looking to move in the next two year,,0.177556265666,
3262,in the next two years,23,You are looking to move in the next two year,,0.177556265666,
3250,i what a house in the next 2 years,23,You are looking to move in the next two year,,0.177556265666,
3261,i want to move in the next two years,23,You are looking to move in the next two year,*,0.177556265666,
3274,what do i have to do to move in the next two years ,23,You are looking to move in the next two year,,0.177556265666,
3270,i want to move in the next two years,23,You are looking to move in the next two year,,0.177556265666,
3311,how do you move into this house in two years ,23,You are looking to move in the next two year,,0.177556265666,
316,how many time i need to move,23,You are looking to move immediately,,0.177556265666,
3317,would i love to move from my city in the next few years ,23,You are looking to move in the next two year,,0.177556265666,
258,i need to move now,23,You are looking to move immediately,,0.177556265666,
3321,my plan is to move in 2 years is there something to take into account in the process ,23,You are looking to move in the next two year,,0.177556265666,
300,i need to move right now can you help me ,23,You are looking to move immediately,,0.177556265666,
299,i really need to move elsewhere soon ,23,You are looking to move immediately,,0.177556265666,
3330,my plans are to move in two years,23,You are looking to move in the next two year,,0.177556265666,
3331,i plan to move in a period of two years,23,You are looking to move in the next two year,,0.177556265666,
3309,can i move in two years ,23,You are looking to move in the next two year,,0.177556265666,
3333,i am interested in moving in the next two years what possibilities do i have ,23,You are looking to move in the next two year,,0.177556265666,
3335,is there a house available i need to move in the next two years ,23,You are looking to move in the next two year,,0.177556265666,
3336,i want to move in next two years,23,You are looking to move in the next two year,,0.177556265666,
3337,i would love to complete that in two years so i can move,23,You are looking to move in the next two year,,0.177556265666,
3338,i want to move in two years from now how much credit score i cna get till than ,23,You are looking to move in the next two year,,0.177556265666,
3342,i need you to show me properties that will be available in the next two years,23,You are looking to move in the next two year,,0.177556265666,
264,the place is free to move ,23,You are looking to move immediately,,0.177556265666,
3346,we need a place for the next two years,23,You are looking to move in the next two year,,0.177556265666,
3359,i want to move in two years for that reason i will not renew the contract,23,You are looking to move in the next two year,,0.177556265666,
3358,in two years i will move so i want to plan this sale,23,You are looking to move in the next two year,,0.177556265666,
3334,you can help me i want to buy a house i need to move in the next two years ,23,You are looking to move in the next two year,,0.177556265666,
257,i really need to move immediately,23,You are looking to move immediately,,0.177556265666,
3301,do you thing is it possible to view moving options if i will be moving in 2 years ,23,You are looking to move in the next two year,,0.177556265666,
3300,may i view options for moving in 2 years ,23,You are looking to move in the next two year,,0.177556265666,
3271,can i move in the next two year,23,You are looking to move in the next two year,,0.177556265666,
3272,what houses there is avaible to move in the next two years,23,You are looking to move in the next two year,,0.177556265666,
3275,can we move in these next two years ,23,You are looking to move in the next two year,,0.177556265666,
3276,i am looking to move in the next two year ,23,You are looking to move in the next two year,,0.177556265666,
342,i really need to move to a place under 500k ,23,You are looking to move immediately,,0.177556265666,
3282,i want to move in after two years,23,You are looking to move in the next two year,,0.177556265666,
339,i need to move as soon as possible,23,You are looking to move immediately,,0.177556265666,
3284,will the house be ready to move in in two years,23,You are looking to move in the next two year,,0.177556265666,
3285,sir i want to move in next two year is this possible ,23,You are looking to move in the next two year,,0.177556265666,
3286,will it be possible to move in next two years ,23,You are looking to move in the next two year,,0.177556265666,
3287,we are planning to move in two year is this possible ,23,You are looking to move in the next two year,,0.177556265666,
3288,i have set the goal of moving in a period of two years,23,You are looking to move in the next two year,,0.177556265666,
3289,in the next two years i must have changed my house,23,You are looking to move in the next two year,,0.177556265666,
3291,i d like to move within the next two years ,23,You are looking to move in the next two year,,0.177556265666,
3292,i expect to finish my move in the next couple of years ,23,You are looking to move in the next two year,,0.177556265666,
3293,my intention is to move into a new home in two years max ,23,You are looking to move in the next two year,,0.177556265666,
3294,i want to move in the next 2 years,23,You are looking to move in the next two year,,0.177556265666,
3295,i want to move in the next 2 years,23,You are looking to move in the next two year,,0.177556265666,
3296,move in 2 years,23,You are looking to move in the next two year,,0.177556265666,
3297,i need advice to move in 2 years,23,You are looking to move in the next two year,,0.177556265666,
336,i need to move with what can you help me ,23,You are looking to move immediately,,0.177556265666,
349,i need to move to arizona as soon as possible when the closest flight departs,23,You are looking to move immediately,,0.177556265666,
3249,i m planning to move in a couple of years,23,You are looking to move in the next two year,,0.177556265666,
2665,i want to move to a safe neighborhood,23,You want to know how safe the neighborhood is,,0.177556265666,
3245,who can looking to move in the next two year ,23,You are looking to move in the next two year,,0.177556265666,
2699,is it safe to move in to this neighbourhood,23,You want to know how safe the neighborhood is,,0.177556265666,
780,i want to move to a luxury apartment,23,You are looking for an luxury home,,0.177556265666,
1007,i need move to a place that is under 500k ,23,Your budget is around 500K ,,0.177556265666,
358,is the property ready to move in,23,You are looking to move immediately,,0.177556265666,
1026,i really need to move to a place under 500k,23,Your budget is around 500K ,,0.177556265666,
1072,i really need to move to a place under 500k ,23,Your budget is around 500K ,,0.177556265666,
2152,i really need to move to live in neighborhood a,23,You want to live in Neighborhood A,,0.177556265666,
1704,i want to move to a condo can you find me one ,23,You are looking for a condo,,0.177556265666,
3353,we no longer fit in our current home we must move in the next two years,23,You are looking to move in the next two year,,0.177556265666,
1360,i need to move soon together with my family,23,You are looking for a single family home,,0.177556265666,
1723,i really want to move to a condo,23,You are looking for a condo,,0.177556265666,
1726,i need to move to a condo ,23,You are looking for a condo,,0.177556265666,
2840,i really need to move to a place under 500k ,23,You want to know how much your down payment should be,,0.177556265666,
1760,will i need to move in the next five years ,23,You are looking for a condo,,0.177556265666,
3351,i need a house soon to move in the next two years,23,You are looking to move in the next two year,,0.177556265666,
1781,i really need to move to a condo right now ,23,You are looking for a condo,,0.177556265666,
3217,i really need to move to a place i can afford its pay,23,You are looking to buy an affordable home,,0.177556265666,
3244,can i looking to move in the next two year ,23,You are looking to move in the next two year,,0.177556265666,
222,i really need to move to a place under 500k ,23,You want to know what happens during closing process,,0.177556265666,
3243,i looking to move in the next two year ,23,You are looking to move in the next two year,,0.177556265666,
1792,i really need to move to a condo,23,You are looking for a condo,,0.177556265666,
3233,i really need to move to an affordable home,23,You are looking to buy an affordable home,,0.177556265666,
1952,is the apartment spacious ,24,You want to know how big the apartment is,,0.122724250047,
3563,are pets allowed here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3561,can i bring pets here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3557,pets ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3552,pets allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3548,pets are prohibited ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3547,are pets allowed ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3545, what type of pets are allowed in the apartment ,24,Your want to know if an apartment allows pet ,,0.122724250047,
3536,can i have pets here ,24,Your want to know if an apartment allows pet ,,0.122724250047,
